order_id,parent_order_id,timestamp,symbol,action,quantity,order_type,limit_price,stop_price,entry_price,stop_loss,take_profit,confidence,atr,status,filled_quantity,avg_fill_price,commission,realized_pnl,created_at,updated_at,rationale,features,market_regime
975,,2025-11-19T16:37:38.986755,ES,SELL,12,LIMIT,6654.25,,6654.25,,,,,Inactive,0,,,,2025-11-19T16:37:38.986755,2025-11-19T16:37:39.067815,,,
976,,2025-11-20T16:13:13.589207,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Cancelled,0,,,,2025-11-20T16:13:13.589207,2025-11-20T16:14:42.174860,,,
981,,2025-11-19T16:37:45.295890,ES,SELL,12,LIMIT,6656.25,,6656.25,,,,,Inactive,0,,,,2025-11-19T16:37:45.295890,2025-11-19T16:37:45.378936,,,
982,,2025-11-20T16:13:19.879836,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Cancelled,0,,,,2025-11-20T16:13:19.879836,2025-11-20T16:14:35.804425,,,
987,,2025-11-19T16:37:51.603083,ES,SELL,12,LIMIT,6654.75,,6654.75,,,,,Inactive,0,,,,2025-11-19T16:37:51.603083,2025-11-19T16:37:51.679169,,,
988,,2025-11-20T16:13:26.235613,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Cancelled,0,,,,2025-11-20T16:13:26.235613,2025-11-20T16:13:32.646141,,,
993,,2025-11-19T16:37:57.929926,ES,SELL,12,LIMIT,6654.5,,6654.5,,,,,Inactive,0,,,,2025-11-19T16:37:57.929926,2025-11-19T16:37:58.008472,,,
994,,2025-11-20T16:13:32.568826,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Cancelled,0,,,,2025-11-20T16:13:32.568826,2025-11-20T16:13:38.943052,,,
999,,2025-11-19T16:38:04.287535,ES,SELL,12,LIMIT,6656.0,,6656.0,,,,,Inactive,0,,,,2025-11-19T16:38:04.287535,2025-11-19T16:38:04.387716,,,
1000,,2025-11-20T16:13:38.872508,ES,SELL,2,LIMIT,6755.75,,6755.75,,,,,Cancelled,0,,,,2025-11-20T16:13:38.872508,2025-11-20T16:14:23.020376,,,
1005,,2025-11-19T16:38:10.611798,ES,SELL,12,LIMIT,6656.0,,6656.0,,,,,Inactive,0,,,,2025-11-19T16:38:10.611798,2025-11-19T16:38:10.693585,,,
1006,,2025-11-20T16:13:45.173167,ES,SELL,2,LIMIT,6755.75,,6755.75,,,,,Cancelled,0,,,,2025-11-20T16:13:45.173167,2025-11-20T16:14:16.714805,,,
1011,,2025-11-19T16:38:16.931320,ES,SELL,12,LIMIT,6657.0,,6657.0,,,,,Inactive,0,,,,2025-11-19T16:38:16.931320,2025-11-19T16:38:17.075326,,,
1012,,2025-11-20T16:13:51.468145,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Inactive,0,,,,2025-11-20T16:13:51.468145,2025-11-20T16:13:51.537636,,,
1017,,2025-11-19T16:38:23.395087,ES,SELL,12,LIMIT,6657.0,,6657.0,,,,,Inactive,0,,,,2025-11-19T16:38:23.395087,2025-11-19T16:38:23.463006,,,
1018,,2025-11-20T16:13:57.767749,ES,SELL,2,LIMIT,6756.25,,6756.25,,,,,Inactive,0,,,,2025-11-20T16:13:57.767749,2025-11-20T16:13:57.842588,,,
1023,,2025-11-19T16:38:29.783974,ES,SELL,12,LIMIT,6658.5,,6658.5,,,,,Inactive,0,,,,2025-11-19T16:38:29.783974,2025-11-19T16:38:29.872915,,,
1024,,2025-11-20T16:14:04.071353,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Cancelled,0,,,,2025-11-20T16:14:04.071353,2025-11-20T16:14:29.429332,,,
1029,,2025-11-19T16:38:36.124031,ES,SELL,12,LIMIT,6656.5,,6656.5,,,,,Inactive,0,,,,2025-11-19T16:38:36.124031,2025-11-19T16:38:36.197739,,,
1030,,2025-11-20T16:14:10.361431,ES,SELL,2,LIMIT,6753.25,,6753.25,,,,,Cancelled,0,,,,2025-11-20T16:14:10.361431,2025-11-20T16:15:13.745729,,,
1035,,2025-11-19T16:38:42.434180,ES,SELL,12,LIMIT,6657.0,,6657.0,,,,,Inactive,0,,,,2025-11-19T16:38:42.434180,2025-11-19T16:38:42.508983,,,
1036,,2025-11-20T16:14:16.644992,ES,SELL,2,LIMIT,6753.0,,6753.0,,,,,Cancelled,0,,,,2025-11-20T16:14:16.644992,2025-11-20T16:15:26.342279,,,
1039,,2025-11-19T19:18:43.154254,ES,BUY,2,LIMIT,6654.5,,6654.5,,,,,Filled,2,6648.75,0.0,0.0,2025-11-19T19:18:43.154254,2025-11-19T19:18:43.233843,,,
1041,,2025-11-19T16:38:48.741795,ES,SELL,12,LIMIT,6657.0,,6657.0,,,,,Inactive,0,,,,2025-11-19T16:38:48.741795,2025-11-19T16:38:48.815119,,,
1042,,2025-11-20T16:14:22.949283,ES,SELL,2,LIMIT,6753.75,,6753.75,,,,,Cancelled,0,,,,2025-11-20T16:14:22.949283,2025-11-20T16:15:07.433291,,,
1047,,2025-11-19T19:18:55.172408,ES,BUY,2,LIMIT,6654.75,,6654.75,,,,,Filled,2,6647.5,0.0,0.0,2025-11-19T19:18:55.172408,2025-11-19T19:18:55.235169,,,
1048,,2025-11-20T16:14:29.262568,ES,SELL,2,LIMIT,6753.0,,6753.0,,,,,Cancelled,0,,,,2025-11-20T16:14:29.262568,2025-11-20T16:15:20.042963,,,
1053,,2025-11-19T19:19:01.547777,ES,SELL,2,LIMIT,6654.5,,6654.5,,,,,Cancelled,0,,,,2025-11-19T19:19:01.547777,2025-11-19T19:20:36.075042,,,
1054,,2025-11-20T16:14:35.740103,ES,SELL,2,LIMIT,6752.5,,6752.5,,,,,Cancelled,0,,,,2025-11-20T16:14:35.740103,2025-11-20T16:15:32.640310,,,
1059,,2025-11-19T19:19:07.837587,ES,SELL,2,LIMIT,6654.5,,6654.5,,,,,Cancelled,0,,,,2025-11-19T19:19:07.837587,2025-11-19T19:20:29.786147,,,
1060,,2025-11-20T16:14:42.101186,ES,SELL,2,LIMIT,6751.75,,6751.75,,,,,Cancelled,0,,,,2025-11-20T16:14:42.101186,2025-11-20T16:17:39.092101,,,
1065,,2025-11-19T19:19:14.125665,ES,SELL,2,LIMIT,6651.5,,6651.5,,,,,Cancelled,0,,,,2025-11-19T19:19:14.125665,2025-11-19T19:20:55.217088,,,
1066,,2025-11-20T16:14:48.459140,ES,SELL,2,LIMIT,6752.0,,6752.0,,,,,Cancelled,0,,,,2025-11-20T16:14:48.459140,2025-11-20T16:15:38.940498,,,
1071,,2025-11-19T19:19:20.405080,ES,SELL,2,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:19:20.405080,2025-11-19T19:20:10.865351,,,
1072,,2025-11-20T16:14:54.753157,ES,SELL,2,LIMIT,6751.5,,6751.5,,,,,Cancelled,0,,,,2025-11-20T16:14:54.753157,2025-11-20T16:17:51.763584,,,
1077,,2025-11-19T19:19:26.700229,ES,SELL,2,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:19:26.700229,2025-11-19T19:20:04.542027,,,
1078,,2025-11-20T16:15:01.053304,ES,SELL,2,LIMIT,6751.5,,6751.5,,,,,Cancelled,0,,,,2025-11-20T16:15:01.053304,2025-11-20T16:17:45.374994,,,
1083,,2025-11-19T19:19:33.003566,ES,SELL,2,LIMIT,6655.5,,6655.5,,,,,Cancelled,0,,,,2025-11-19T19:19:33.003566,2025-11-19T19:20:17.155176,,,
1084,,2025-11-20T16:15:07.362145,ES,SELL,2,LIMIT,6751.0,,6751.0,,,,,Cancelled,0,,,,2025-11-20T16:15:07.362145,2025-11-20T16:17:58.144077,,,
1089,,2025-11-19T19:19:39.289055,ES,SELL,2,LIMIT,6656.25,,6656.25,,,,,Cancelled,0,,,,2025-11-19T19:19:39.289055,2025-11-19T19:19:58.253667,,,
1090,,2025-11-20T16:15:13.677679,ES,SELL,2,LIMIT,6750.25,,6750.25,,,,,Cancelled,0,,,,2025-11-20T16:15:13.677679,2025-11-20T16:18:17.160331,,,
1093,,2025-11-17T19:23:28.283339,ES,SELL,3,LIMIT,6699.25,,6699.25,6702.0,6694.5,,0.817640452102291,Submitted,0,,,,2025-11-17T19:23:28.283339,2025-11-17T19:23:28.426123,,,
1094,1093,2025-11-17T19:23:28.295835,ES,BUY,3,LIMIT,6694.5,,,,,,,PreSubmitted,0,,,,2025-11-17T19:23:28.295835,2025-11-17T19:23:28.404563,,,
1095,,2025-11-19T19:19:45.587253,ES,SELL,2,LIMIT,6654.25,,6654.25,,,,,Cancelled,0,,,,2025-11-19T19:19:45.587253,2025-11-19T19:20:42.384982,,,
1096,,2025-11-20T16:15:19.973055,ES,SELL,2,LIMIT,6750.0,,6750.0,,,,,Cancelled,0,,,,2025-11-20T16:15:19.973055,2025-11-20T16:18:36.167633,,,
1101,,2025-11-19T19:19:51.888238,ES,SELL,2,LIMIT,6655.0,,6655.0,,,,,Cancelled,0,,,,2025-11-19T19:19:51.888238,2025-11-19T19:20:23.449553,,,
1102,,2025-11-20T16:15:26.272215,ES,SELL,2,LIMIT,6751.75,,6751.75,,,,,Cancelled,0,,,,2025-11-20T16:15:26.272215,2025-11-20T16:17:39.085564,,,
1107,,2025-11-19T19:19:58.175908,ES,SELL,2,LIMIT,6654.0,,6654.0,,,,,Cancelled,0,,,,2025-11-19T19:19:58.175908,2025-11-19T19:20:48.688005,,,
1108,,2025-11-20T16:15:32.573170,ES,SELL,2,LIMIT,6750.5,,6750.5,,,,,Cancelled,0,,,,2025-11-20T16:15:32.573170,2025-11-20T16:18:04.548289,,,
1113,,2025-11-19T19:20:04.478920,ES,SELL,2,LIMIT,6651.25,,6651.25,,,,,Cancelled,0,,,,2025-11-19T19:20:04.478920,2025-11-19T19:21:01.563032,,,
1114,,2025-11-20T16:15:38.873572,ES,SELL,2,LIMIT,6749.5,,6749.5,,,,,Cancelled,0,,,,2025-11-20T16:15:38.873572,2025-11-20T16:19:26.044087,,,
1117,,2025-11-10T15:31:14.708464,ES,BUY,2,MARKET,,,,,,,,Filled,2,6830.5,0.0,0.0,2025-11-10T15:31:14.708464,2025-11-10T15:31:14.787296,,,
1119,,2025-11-19T19:20:10.793351,ES,SELL,2,LIMIT,6650.75,,6650.75,,,,,Cancelled,0,,,,2025-11-19T19:20:10.793351,2025-11-19T19:24:06.730706,,,
1120,,2025-11-20T16:15:45.159747,ES,SELL,2,LIMIT,6752.5,,6752.5,,,,,Inactive,0,,,,2025-11-20T16:15:45.159747,2025-11-20T16:15:45.230617,,,
1121,,2025-11-10T15:31:20.443154,ES,BUY,2,MARKET,,,,,,,,Filled,2,6830.5,0.0,0.0,2025-11-10T15:31:20.443154,2025-11-10T15:31:20.504988,,,
1125,,2025-11-19T19:20:17.090817,ES,SELL,2,LIMIT,6650.75,,6650.75,,,,,Cancelled,0,,,,2025-11-19T19:20:17.090817,2025-11-19T19:24:00.443684,,,
1126,,2025-11-20T16:15:51.459286,ES,SELL,2,LIMIT,6751.75,,6751.75,,,,,Inactive,0,,,,2025-11-20T16:15:51.459286,2025-11-20T16:15:51.531022,,,
1131,,2025-11-19T19:20:23.387158,ES,SELL,2,LIMIT,6650.0,,6650.0,,,,,Cancelled,0,,,,2025-11-19T19:20:23.387158,2025-11-19T19:25:47.397296,,,
1132,,2025-11-20T16:15:57.753880,ES,SELL,2,LIMIT,6752.25,,6752.25,,,,,Inactive,0,,,,2025-11-20T16:15:57.753880,2025-11-20T16:15:57.824477,,,
1137,,2025-11-19T19:20:29.716110,ES,SELL,2,LIMIT,6650.75,,6650.75,,,,,Cancelled,0,,,,2025-11-19T19:20:29.716110,2025-11-19T19:23:54.140979,,,
1138,,2025-11-20T16:16:04.040233,ES,SELL,2,LIMIT,6752.25,,6752.25,,,,,Inactive,0,,,,2025-11-20T16:16:04.040233,2025-11-20T16:16:04.111208,,,
1143,,2025-11-19T19:20:36.010871,ES,SELL,2,LIMIT,6650.5,,6650.5,,,,,Cancelled,0,,,,2025-11-19T19:20:36.010871,2025-11-19T19:24:19.317312,,,
1144,,2025-11-20T16:16:10.324702,ES,SELL,2,LIMIT,6755.0,,6755.0,,,,,Inactive,0,,,,2025-11-20T16:16:10.324702,2025-11-20T16:16:10.401262,,,
1148,,2025-11-10T17:09:08.571422,ES,SELL,8,MARKET,,,,,,,,Filled,8,6817.5,0.0,0.0,2025-11-10T17:09:08.571422,2025-11-10T17:09:08.636596,,,
1149,,2025-11-19T19:20:42.315840,ES,SELL,2,LIMIT,6650.75,,6650.75,,,,,Cancelled,0,,,,2025-11-19T19:20:42.315840,2025-11-19T19:23:47.853348,,,
1150,,2025-11-20T16:16:16.631816,ES,SELL,2,LIMIT,6755.75,,6755.75,,,,,Inactive,0,,,,2025-11-20T16:16:16.631816,2025-11-20T16:16:16.702596,,,
1155,,2025-11-19T19:20:48.612330,ES,SELL,2,LIMIT,6648.75,,6648.75,,,,,Filled,2,6648.75,0.0,0.0,2025-11-19T19:20:48.612330,2025-11-19T19:21:03.223443,,,
1156,,2025-11-20T16:16:22.931059,ES,SELL,2,LIMIT,6755.25,,6755.25,,,,,Inactive,0,,,,2025-11-20T16:16:22.931059,2025-11-20T16:16:22.999734,,,
1161,,2025-11-19T19:20:55.133697,ES,SELL,2,LIMIT,6648.0,,6648.0,,,,,Filled,2,6648.0,0.0,0.0,2025-11-19T19:20:55.133697,2025-11-19T19:21:01.455391,,,
1162,,2025-11-20T16:16:29.213931,ES,SELL,2,LIMIT,6756.5,,6756.5,,,,,Inactive,0,,,,2025-11-20T16:16:29.213931,2025-11-20T16:16:29.288150,,,
1167,,2025-11-19T19:21:01.487425,ES,SELL,2,LIMIT,6649.75,,6649.75,,,,,Cancelled,0,,,,2025-11-19T19:21:01.487425,2025-11-19T19:26:18.858157,,,
1168,,2025-11-20T16:16:35.513872,ES,SELL,2,LIMIT,6755.75,,6755.75,,,,,Inactive,0,,,,2025-11-20T16:16:35.513872,2025-11-20T16:16:35.585988,,,
1174,,2025-11-20T16:16:41.813555,ES,SELL,2,LIMIT,6755.75,,6755.75,,,,,Inactive,0,,,,2025-11-20T16:16:41.813555,2025-11-20T16:16:42.031980,,,
1180,,2025-11-20T16:16:48.417789,ES,SELL,2,LIMIT,6754.75,,6754.75,,,,,Inactive,0,,,,2025-11-20T16:16:48.417789,2025-11-20T16:16:48.489597,,,
1186,,2025-11-20T16:16:54.768059,ES,SELL,2,LIMIT,6755.5,,6755.5,,,,,Inactive,0,,,,2025-11-20T16:16:54.768059,2025-11-20T16:16:54.835982,,,
1192,,2025-11-20T16:17:01.078931,ES,SELL,2,LIMIT,6754.5,,6754.5,,,,,Inactive,0,,,,2025-11-20T16:17:01.078931,2025-11-20T16:17:01.151836,,,
1198,,2025-11-20T16:17:07.427724,ES,SELL,2,LIMIT,6752.75,,6752.75,,,,,Inactive,0,,,,2025-11-20T16:17:07.427724,2025-11-20T16:17:07.496691,,,
1199,,2025-11-19T19:22:20.768966,ES,BUY,2,LIMIT,6652.25,,6652.25,,,,,Filled,2,6646.25,0.0,0.0,2025-11-19T19:22:20.768966,2025-11-19T19:22:20.860404,,,
1204,,2025-11-20T16:17:13.756771,ES,SELL,2,LIMIT,6752.75,,6752.75,,,,,Inactive,0,,,,2025-11-20T16:17:13.756771,2025-11-20T16:17:13.823824,,,
1210,,2025-11-20T16:17:20.064739,ES,SELL,2,LIMIT,6752.75,,6752.75,,,,,Inactive,0,,,,2025-11-20T16:17:20.064739,2025-11-20T16:17:20.139762,,,
1216,,2025-11-20T16:17:26.377164,ES,SELL,2,LIMIT,6754.0,,6754.0,,,,,Inactive,0,,,,2025-11-20T16:17:26.377164,2025-11-20T16:17:26.447038,,,
1219,,2025-11-10T15:53:05.981491,ES,SELL,2,MARKET,,,,,,,,Filled,2,6808.5,0.0,0.0,2025-11-10T15:53:05.981491,2025-11-10T15:53:06.174571,,,
1222,,2025-11-20T16:17:32.686728,ES,SELL,2,LIMIT,6751.75,,6751.75,,,,,Inactive,0,,,,2025-11-20T16:17:32.686728,2025-11-20T16:17:32.756514,,,
1227,,2025-11-19T19:23:28.884025,ES,BUY,2,LIMIT,6652.75,,6652.75,,,,,Filled,2,6646.875,0.0,0.0,2025-11-19T19:23:28.884025,2025-11-19T19:23:28.983351,,,
1228,,2025-11-20T16:17:38.985263,ES,SELL,2,LIMIT,6750.25,,6750.25,,,,,Cancelled,0,,,,2025-11-20T16:17:38.985263,2025-11-20T16:18:10.865113,,,
1233,,2025-11-19T19:23:35.217892,ES,SELL,2,LIMIT,6649.5,,6649.5,,,,,Cancelled,0,,,,2025-11-19T19:23:35.217892,2025-11-19T19:26:50.318488,,,
1234,,2025-11-20T16:17:45.306769,ES,SELL,2,LIMIT,6749.25,,6749.25,,,,,Cancelled,0,,,,2025-11-20T16:17:45.306769,2025-11-20T16:19:38.659477,,,
1239,,2025-11-19T19:23:41.502384,ES,SELL,2,LIMIT,6650.0,,6650.0,,,,,Cancelled,0,,,,2025-11-19T19:23:41.502384,2025-11-19T19:25:41.083781,,,
1240,,2025-11-20T16:17:51.607270,ES,SELL,2,LIMIT,6749.75,,6749.75,,,,,Cancelled,0,,,,2025-11-20T16:17:51.607270,2025-11-20T16:19:13.411105,,,
1245,,2025-11-19T19:23:47.788596,ES,SELL,2,LIMIT,6650.25,,6650.25,,,,,Cancelled,0,,,,2025-11-19T19:23:47.788596,2025-11-19T19:25:28.506119,,,
1246,,2025-11-20T16:17:58.077500,ES,SELL,2,LIMIT,6750.0,,6750.0,,,,,Cancelled,0,,,,2025-11-20T16:17:58.077500,2025-11-20T16:18:23.462835,,,
1251,,2025-11-19T19:23:54.074974,ES,SELL,2,LIMIT,6649.0,,6649.0,,,,,Cancelled,0,,,,2025-11-19T19:23:54.074974,2025-11-19T19:27:15.482807,,,
1252,,2025-11-20T16:18:04.478146,ES,SELL,2,LIMIT,6749.5,,6749.5,,,,,Cancelled,0,,,,2025-11-20T16:18:04.478146,2025-11-20T16:19:19.739563,,,
1257,,2025-11-19T19:24:00.366210,ES,SELL,2,LIMIT,6649.75,,6649.75,,,,,Cancelled,0,,,,2025-11-19T19:24:00.366210,2025-11-19T19:26:06.269332,,,
1258,,2025-11-20T16:18:10.797734,ES,SELL,2,LIMIT,6749.0,,6749.0,,,,,Cancelled,0,,,,2025-11-20T16:18:10.797734,2025-11-20T16:19:44.980313,,,
1263,,2025-11-19T19:24:06.666784,ES,SELL,2,LIMIT,6649.5,,6649.5,,,,,Cancelled,0,,,,2025-11-19T19:24:06.666784,2025-11-19T19:26:31.434429,,,
1264,,2025-11-20T16:18:17.094103,ES,SELL,2,LIMIT,6748.0,,6748.0,,,,,Submitted,0,,,,2025-11-20T16:18:17.094103,2025-11-20T16:18:17.156115,,,
1269,,2025-11-19T19:24:12.956543,ES,SELL,2,LIMIT,6651.5,,6651.5,,,,,Inactive,0,,,,2025-11-19T19:24:12.956543,2025-11-19T19:24:13.038936,,,
1270,,2025-11-20T16:18:23.381477,ES,SELL,2,LIMIT,6749.25,,6749.25,,,,,Cancelled,0,,,,2025-11-20T16:18:23.381477,2025-11-20T16:19:32.360104,,,
1275,,2025-11-19T19:24:19.245240,ES,SELL,2,LIMIT,6650.0,,6650.0,,,,,Cancelled,0,,,,2025-11-19T19:24:19.245240,2025-11-19T19:25:34.819351,,,
1276,,2025-11-20T16:18:29.756158,ES,SELL,2,LIMIT,6750.0,,6750.0,,,,,Inactive,0,,,,2025-11-20T16:18:29.756158,2025-11-20T16:18:29.848919,,,
1281,,2025-11-19T19:24:25.542443,ES,SELL,2,LIMIT,6651.75,,6651.75,,,,,Inactive,0,,,,2025-11-19T19:24:25.542443,2025-11-19T19:24:25.615092,,,
1282,,2025-11-20T16:18:36.084695,ES,SELL,2,LIMIT,6748.75,,6748.75,,,,,Cancelled,0,,,,2025-11-20T16:18:36.084695,2025-11-20T16:19:51.280122,,,
1287,,2025-11-19T19:24:31.834805,ES,SELL,2,LIMIT,6652.0,,6652.0,,,,,Inactive,0,,,,2025-11-19T19:24:31.834805,2025-11-19T19:24:31.902819,,,
1288,,2025-11-20T16:19:13.334688,ES,SELL,2,LIMIT,6748.0,,6748.0,,,,,Submitted,0,,,,2025-11-20T16:19:13.334688,2025-11-20T16:19:13.407694,,,
1293,,2025-11-19T19:24:38.115830,ES,SELL,2,LIMIT,6652.25,,6652.25,,,,,Inactive,0,,,,2025-11-19T19:24:38.115830,2025-11-19T19:24:38.183075,,,
1294,,2025-11-20T16:19:19.654550,ES,SELL,2,LIMIT,6746.0,,6746.0,,,,,Submitted,0,,,,2025-11-20T16:19:19.654550,2025-11-20T16:19:19.736837,,,
1299,,2025-11-19T19:24:44.407811,ES,SELL,2,LIMIT,6652.25,,6652.25,,,,,Inactive,0,,,,2025-11-19T19:24:44.407811,2025-11-19T19:24:44.477182,,,
1300,,2025-11-20T16:19:25.970552,ES,SELL,2,LIMIT,6745.75,,6745.75,,,,,Submitted,0,,,,2025-11-20T16:19:25.970552,2025-11-20T16:19:26.041217,,,
1305,,2025-11-19T19:24:50.694942,ES,SELL,2,LIMIT,6653.0,,6653.0,,,,,Inactive,0,,,,2025-11-19T19:24:50.694942,2025-11-19T19:24:50.766468,,,
1306,,2025-11-20T16:19:32.277435,ES,SELL,2,LIMIT,6746.5,,6746.5,,,,,Submitted,0,,,,2025-11-20T16:19:32.277435,2025-11-20T16:19:32.352669,,,
1311,,2025-11-19T19:24:56.999439,ES,SELL,2,LIMIT,6652.25,,6652.25,,,,,Inactive,0,,,,2025-11-19T19:24:56.999439,2025-11-19T19:24:57.065803,,,
1312,,2025-11-20T16:19:38.585450,ES,SELL,2,LIMIT,6748.25,,6748.25,,,,,Submitted,0,,,,2025-11-20T16:19:38.585450,2025-11-20T16:19:38.652963,,,
1317,,2025-11-19T19:25:03.286862,ES,SELL,2,LIMIT,6653.25,,6653.25,,,,,Inactive,0,,,,2025-11-19T19:25:03.286862,2025-11-19T19:25:03.356744,,,
1318,,2025-11-20T16:19:44.908700,ES,SELL,2,LIMIT,6746.0,,6746.0,,,,,Submitted,0,,,,2025-11-20T16:19:44.908700,2025-11-20T16:19:44.983835,,,
1322,,2025-11-10T15:57:41.524615,ES,SELL,2,MARKET,,,,,,,,Filled,2,6809.0,0.0,0.0,2025-11-10T15:57:41.524615,2025-11-10T15:57:41.603337,,,
1323,,2025-11-19T19:25:09.575117,ES,SELL,2,LIMIT,6655.25,,6655.25,,,,,Inactive,0,,,,2025-11-19T19:25:09.575117,2025-11-19T19:25:09.647273,,,
1324,,2025-11-20T16:19:51.214181,ES,SELL,2,LIMIT,6745.5,,6745.5,,,,,Submitted,0,,,,2025-11-20T16:19:51.214181,2025-11-20T16:19:51.273661,,,
1326,,2025-11-10T15:57:47.305007,ES,SELL,2,MARKET,,,,,,,,Filled,2,6808.5,0.0,0.0,2025-11-10T15:57:47.305007,2025-11-10T15:57:47.367730,,,
1329,,2025-11-19T19:25:15.882700,ES,SELL,2,LIMIT,6652.25,,6652.25,,,,,Inactive,0,,,,2025-11-19T19:25:15.882700,2025-11-19T19:25:15.947137,,,
1335,,2025-11-19T19:25:22.161346,ES,SELL,2,LIMIT,6651.25,,6651.25,,,,,Inactive,0,,,,2025-11-19T19:25:22.161346,2025-11-19T19:25:22.229169,,,
1337,,2025-11-10T17:41:06.652157,ES,BUY,8,MARKET,,,,,,,,Inactive,0,,,,2025-11-10T17:41:06.652157,2025-11-10T17:41:06.718368,,,
1341,,2025-11-19T19:25:28.438150,ES,SELL,2,LIMIT,6649.75,,6649.75,,,,,Cancelled,0,,,,2025-11-19T19:25:28.438150,2025-11-19T19:25:59.975106,,,
1347,,2025-11-19T19:25:34.744822,ES,SELL,2,LIMIT,6649.75,,6649.75,,,,,Cancelled,0,,,,2025-11-19T19:25:34.744822,2025-11-19T19:25:53.683671,,,
1353,,2025-11-19T19:25:41.010001,ES,SELL,2,LIMIT,6648.5,,6648.5,,,,,Cancelled,0,,,,2025-11-19T19:25:41.010001,2025-11-19T19:27:34.345246,,,
1359,,2025-11-19T19:25:47.335466,ES,SELL,2,LIMIT,6648.25,,6648.25,,,,,Cancelled,0,,,,2025-11-19T19:25:47.335466,2025-11-19T19:27:53.221228,,,
1365,,2025-11-19T19:25:53.613175,ES,SELL,2,LIMIT,6647.5,,6647.5,,,,,Cancelled,0,,,,2025-11-19T19:25:53.613175,2025-11-19T19:28:18.393574,,,
1371,,2025-11-19T19:25:59.906563,ES,SELL,2,LIMIT,6649.25,,6649.25,,,,,Cancelled,0,,,,2025-11-19T19:25:59.906563,2025-11-19T19:27:02.891886,,,
1377,,2025-11-19T19:26:06.200303,ES,SELL,2,LIMIT,6649.5,,6649.5,,,,,Cancelled,0,,,,2025-11-19T19:26:06.200303,2025-11-19T19:26:25.166904,,,
1383,,2025-11-19T19:26:12.499388,ES,SELL,2,LIMIT,6650.75,,6650.75,,,,,Inactive,0,,,,2025-11-19T19:26:12.499388,2025-11-19T19:26:12.568875,,,
1389,,2025-11-19T19:26:18.783734,ES,SELL,2,LIMIT,6649.25,,6649.25,,,,,Cancelled,0,,,,2025-11-19T19:26:18.783734,2025-11-19T19:26:56.589246,,,
1395,,2025-11-19T19:26:25.091687,ES,SELL,2,LIMIT,6649.0,,6649.0,,,,,Cancelled,0,,,,2025-11-19T19:26:25.091687,2025-11-19T19:27:09.188807,,,
1401,,2025-11-19T19:26:31.370493,ES,SELL,2,LIMIT,6648.25,,6648.25,,,,,Cancelled,0,,,,2025-11-19T19:26:31.370493,2025-11-19T19:27:46.924855,,,
1407,,2025-11-19T19:26:37.653804,ES,SELL,2,LIMIT,6649.5,,6649.5,,,,,Inactive,0,,,,2025-11-19T19:26:37.653804,2025-11-19T19:26:37.719032,,,
1413,,2025-11-19T19:26:43.956166,ES,SELL,2,LIMIT,6649.5,,6649.5,,,,,Inactive,0,,,,2025-11-19T19:26:43.956166,2025-11-19T19:26:44.025821,,,
1417,,2025-11-10T17:52:53.226261,ES,SELL,8,MARKET,,,,,,,,Filled,8,6836.75,0.0,0.0,2025-11-10T17:52:53.226261,2025-11-10T17:52:53.308288,,,
1418,,2025-11-10T16:02:00.272617,ES,SELL,4,MARKET,,,,,,,,Filled,4,6802.75,0.0,0.0,2025-11-10T16:02:00.272617,2025-11-10T16:02:00.360890,,,
1419,,2025-11-19T19:26:50.243500,ES,SELL,2,LIMIT,6648.25,,6648.25,,,,,Cancelled,0,,,,2025-11-19T19:26:50.243500,2025-11-19T19:27:40.637151,,,
1425,,2025-11-19T19:26:56.523025,ES,SELL,2,LIMIT,6648.5,,6648.5,,,,,Cancelled,0,,,,2025-11-19T19:26:56.523025,2025-11-19T19:27:28.064721,,,
1431,,2025-11-19T19:27:02.825254,ES,SELL,2,LIMIT,6648.75,,6648.75,,,,,Cancelled,0,,,,2025-11-19T19:27:02.825254,2025-11-19T19:27:21.768283,,,
1437,,2025-11-19T19:27:09.120872,ES,SELL,2,LIMIT,6646.75,,6646.75,,,,,Cancelled,0,,,,2025-11-19T19:27:09.120872,2025-11-19T19:30:18.062632,,,
1443,,2025-11-19T19:27:15.405419,ES,SELL,2,LIMIT,6647.25,,6647.25,,,,,Cancelled,0,,,,2025-11-19T19:27:15.405419,2025-11-19T19:28:31.025847,,,
1449,,2025-11-19T19:27:21.696346,ES,SELL,2,LIMIT,6646.75,,6646.75,,,,,Cancelled,0,,,,2025-11-19T19:27:21.696346,2025-11-19T19:30:11.769039,,,
1455,,2025-11-19T19:27:27.997453,ES,SELL,2,LIMIT,6646.0,,6646.0,,,,,Cancelled,0,,,,2025-11-19T19:27:27.997453,2025-11-19T19:30:37.206879,,,
